"order_id","article","id","product_group","length","width","height","weight","sequence"
"14","pizza w. tuna-00112555","00112555","pizza","395","295","190","5.8","1"
"14","bread roll-00109803","00109803","bakery products","400","290","330","10.176","2"
"14","roll-00101154","00101154","bakery products","590","390","280","6.529","3"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","4"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","5"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","6"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","7"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","8"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","9"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","10"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","11"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","12"
"14","bread roll-00110235","00110235","bakery products","580","390","250","6.11","13"
"14","ice cream bar-00111484","00111484","ice cream","565","155","165","4.72","14"
"14","bread roll-00103874","00103874","bakery products","595","400","300","9.4","15"
"14","pizza w. tuna-00110050","00110050","pizza","580","380","160","10.17","16"
"14","side dish-00100654","00100654","side dish","580","390","125","4.7","17"
"14","cake-00111274","00111274","confectionery","390","260","210","10.6","18"
